Time: 2016-12-22 09:45:00 ms:194 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:00 ms:194 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:01 ms:194 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:01 ms:194 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:01 ms:194 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:02 ms:194 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:02 ms:194 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:02 ms:194 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:03 ms:195 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:03 ms:195 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:03 ms:195 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:04 ms:195 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:04 ms:197 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:04 ms:197 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:05 ms:197 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:05 ms:197 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:05 ms:197 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:06 ms:197 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:06 ms:197 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:06 ms:197 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 09:45:07 ms:197 Level: LOG INFO     Message: [TP,W,0,0]
Time: 2016-12-22 09:45:07 ms:199 Level: LOG INFO     Message: [0]
Time: 2016-12-22 10:09:58 ms:041 Level: LOG INFO     Message: [PN,R,0]
Time: 2016-12-22 10:09:58 ms:043 Level: LOG INFO     Message: [0,1000]
Time: 2016-12-22 10:09:58 ms:043 Level: LOG INFO     Message: [PD,R,0]
Time: 2016-12-22 10:09:58 ms:044 Level: LOG INFO     Message: [0,10]
Time: 2016-12-22 10:09:58 ms:044 Level: LOG INFO     Message: [OM,R,0]
Time: 2016-12-22 10:09:58 ms:046 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:046 Level: LOG INFO     Message: [CT,R,0]
Time: 2016-12-22 10:09:58 ms:047 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:047 Level: LOG INFO     Message: [DP,R,0]
Time: 2016-12-22 10:09:58 ms:048 Level: LOG INFO     Message: [0,06]
Time: 2016-12-22 10:09:58 ms:048 Level: LOG INFO     Message: [CN,R,0]
Time: 2016-12-22 10:09:58 ms:049 Level: LOG INFO     Message: [0,2010101000]
Time: 2016-12-22 10:09:58 ms:049 Level: LOG INFO     Message: [DA,R,0]
Time: 2016-12-22 10:09:58 ms:051 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:051 Level: LOG INFO     Message: [EM,R,0]
Time: 2016-12-22 10:09:58 ms:052 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:052 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2016-12-22 10:09:58 ms:053 Level: LOG INFO     Message: [0]
Time: 2016-12-22 10:09:58 ms:053 Level: LOG INFO     Message: [TP,W,0,2]
Time: 2016-12-22 10:09:58 ms:055 Level: LOG INFO     Message: [0]
Time: 2016-12-22 10:09:58 ms:928 Level: LOG INFO     Message: [GT,R,0]
Time: 2016-12-22 10:09:58 ms:929 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:929 Level: LOG INFO     Message: [CT,R,0]
Time: 2016-12-22 10:09:58 ms:930 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:930 Level: LOG INFO     Message: [OM,R,0]
Time: 2016-12-22 10:09:58 ms:932 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:932 Level: LOG INFO     Message: [PD,R,0]
Time: 2016-12-22 10:09:58 ms:933 Level: LOG INFO     Message: [0,10]
Time: 2016-12-22 10:09:58 ms:933 Level: LOG INFO     Message: [DA,R,0]
Time: 2016-12-22 10:09:58 ms:934 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:934 Level: LOG INFO     Message: [EM,R,0]
Time: 2016-12-22 10:09:58 ms:935 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:09:58 ms:935 Level: LOG INFO     Message: [DP,R,0]
Time: 2016-12-22 10:09:58 ms:937 Level: LOG INFO     Message: [0,06]
Time: 2016-12-22 10:09:58 ms:937 Level: LOG INFO     Message: [CN,R,0]
Time: 2016-12-22 10:09:58 ms:938 Level: LOG INFO     Message: [0,2010101000]
Time: 2016-12-22 10:10:02 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:02 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:02 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:03 ms:201 Level: LOG INFO     Message: [ST,R,0]
Time: 2016-12-22 10:10:03 ms:203 Level: LOG INFO     Message: [0,000003E8]
Time: 2016-12-22 10:10:03 ms:204 Level: LOG INFO     Message: [NT,R,0]
Time: 2016-12-22 10:10:03 ms:205 Level: LOG INFO     Message: [0,03E8]
Time: 2016-12-22 10:10:03 ms:205 Level: LOG INFO     Message: [LC,R,0]
Time: 2016-12-22 10:10:03 ms:206 Level: LOG INFO     Message: [0,01]
Time: 2016-12-22 10:10:03 ms:206 Level: LOG INFO     Message: [ED,R,0]
Time: 2016-12-22 10:10:03 ms:207 Level: LOG INFO     Message: [0,01]
Time: 2016-12-22 10:10:03 ms:207 Level: LOG INFO     Message: [CN,R,0]
Time: 2016-12-22 10:10:03 ms:209 Level: LOG INFO     Message: [0,2010101000]
Time: 2016-12-22 10:10:03 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:03 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:03 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:04 ms:467 Level: LOG INFO     Message: [EG,R,0]
Time: 2016-12-22 10:10:04 ms:468 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:10:04 ms:468 Level: LOG INFO     Message: [BS,R,0]
Time: 2016-12-22 10:10:04 ms:469 Level: LOG INFO     Message: [0,0000]
Time: 2016-12-22 10:10:04 ms:470 Level: LOG INFO     Message: [EB,R,0]
Time: 2016-12-22 10:10:04 ms:471 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:10:04 ms:471 Level: LOG INFO     Message: [EL,R,0]
Time: 2016-12-22 10:10:04 ms:472 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:10:04 ms:472 Level: LOG INFO     Message: [LM,R,0]
Time: 2016-12-22 10:10:04 ms:473 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:10:04 ms:473 Level: LOG INFO     Message: [TD,R,0]
Time: 2016-12-22 10:10:04 ms:474 Level: LOG INFO     Message: [0,01]
Time: 2016-12-22 10:10:04 ms:474 Level: LOG INFO     Message: [RD,R,0]
Time: 2016-12-22 10:10:04 ms:475 Level: LOG INFO     Message: [0,01]
Time: 2016-12-22 10:10:04 ms:476 Level: LOG INFO     Message: [EF,R,0]
Time: 2016-12-22 10:10:04 ms:477 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:10:04 ms:477 Level: LOG INFO     Message: [FM,R,0]
Time: 2016-12-22 10:10:04 ms:478 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:10:04 ms:478 Level: LOG INFO     Message: [FD,R,0]
Time: 2016-12-22 10:10:04 ms:479 Level: LOG INFO     Message: [0,01]
Time: 2016-12-22 10:10:04 ms:479 Level: LOG INFO     Message: [AF,R,0]
Time: 2016-12-22 10:10:04 ms:480 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:10:04 ms:480 Level: LOG INFO     Message: [SU,R,0]
Time: 2016-12-22 10:10:04 ms:482 Level: LOG INFO     Message: [0,00]
Time: 2016-12-22 10:10:04 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:04 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:04 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:05 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:05 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:05 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:06 ms:497 Level: LOG INFO     Message: [SF,W,0,1]
Time: 2016-12-22 10:10:06 ms:498 Level: LOG INFO     Message: [0]
Time: 2016-12-22 10:10:06 ms:505 Level: LOG WARNING  Message: DM 26 packet crc error
Time: 2016-12-22 10:10:06 ms:505 Level: LOG WARNING  Message: DM 29 packet crc error
Time: 2016-12-22 10:10:06 ms:505 Level: LOG WARNING  Message: DM 32 packet crc error
Time: 2016-12-22 10:10:06 ms:505 Level: LOG WARNING  Message: DM 35 packet crc error
Time: 2016-12-22 10:10:06 ms:505 Level: LOG WARNING  Message: DM 56 packet crc error
Time: 2016-12-22 10:10:06 ms:521 Level: LOG WARNING  Message: DM 26 packet crc error
Time: 2016-12-22 10:10:06 ms:521 Level: LOG WARNING  Message: DM 29 packet crc error
Time: 2016-12-22 10:10:06 ms:521 Level: LOG WARNING  Message: DM 32 packet crc error
Time: 2016-12-22 10:10:06 ms:521 Level: LOG WARNING  Message: DM 35 packet crc error
Time: 2016-12-22 10:10:06 ms:521 Level: LOG WARNING  Message: DM 56 packet crc error
Time: 2016-12-22 10:10:06 ms:952 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:06 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:06 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:07 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:07 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:07 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:08 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:08 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:08 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:09 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:09 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:09 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:10 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:10 ms:955 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:10 ms:956 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:11 ms:956 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:11 ms:956 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:11 ms:956 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:12 ms:956 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:12 ms:956 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:12 ms:957 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:13 ms:958 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:13 ms:958 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:13 ms:958 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:14 ms:958 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:14 ms:958 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:14 ms:958 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:15 ms:958 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:15 ms:958 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:15 ms:959 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:16 ms:959 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:16 ms:959 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:16 ms:959 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:17 ms:113 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2016-12-22 10:10:17 ms:115 Level: LOG INFO     Message: [0]
Time: 2016-12-22 10:10:17 ms:959 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:17 ms:959 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:17 ms:959 Level: LOG ERROR    Message: XCmd heartbeat voltage error
Time: 2016-12-22 10:10:18 ms:959 Level: LOG INFO     Message: [TP,W,0,0]
Time: 2016-12-22 10:10:18 ms:960 Level: LOG INFO     Message: [0]
Time: 2018-01-10 16:48:33 ms:725 Level: LOG INFO     Message: [PN,R,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0,1000]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [PD,R,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0,10]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [OM,R,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [CT,R,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [DP,R,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0,02]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [CN,R,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0,2010101000]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [DA,R,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [EM,R,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [TP,W,0,2]
Time: 2018-01-10 16:48:33 ms:755 Level: LOG INFO     Message: [0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [GT,R,0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [CT,R,0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [OM,R,0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [PD,R,0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [0,10]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [DA,R,0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [EM,R,0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [DP,R,0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [0,02]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [CN,R,0]
Time: 2018-01-10 16:48:34 ms:267 Level: LOG INFO     Message: [0,2010101000]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [EG,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [BS,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,0000]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [EB,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [EL,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [LM,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [TD,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,01]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [RD,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,01]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [EF,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [FM,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [FD,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,01]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [AF,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [SU,R,0]
Time: 2018-01-10 16:48:35 ms:157 Level: LOG INFO     Message: [0,00]
Time: 2018-01-10 16:48:36 ms:267 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2018-01-10 16:48:36 ms:267 Level: LOG INFO     Message: [0]
Time: 2018-01-10 16:48:36 ms:777 Level: LOG INFO     Message: [SF,W,0,1]
Time: 2018-01-10 16:48:36 ms:777 Level: LOG INFO     Message: [0]
Time: 2018-01-10 16:49:17 ms:819 Level: LOG WARNING  Message: Lost 2 packets
Time: 2018-01-10 16:49:30 ms:423 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2018-01-10 16:49:30 ms:423 Level: LOG INFO     Message: [0]
Time: 2018-01-10 16:49:31 ms:283 Level: LOG INFO     Message: [TP,W,0,0]
Time: 2018-01-10 16:49:31 ms:283 Level: LOG INFO     Message: [0]
