Time: 2018-04-09 17:17:52 ms:607 Level: LOG INFO     Message: [PN,R,0]
Time: 2018-04-09 17:17:52 ms:618 Level: LOG INFO     Message: [0,0A00]
Time: 2018-04-09 17:17:52 ms:618 Level: LOG INFO     Message: [PD,R,0]
Time: 2018-04-09 17:17:52 ms:644 Level: LOG ERROR    Message: XCmd engine receive error code
Time: 2018-04-09 17:17:52 ms:644 Level: LOG INFO     Message: [4]
Time: 2018-05-23 14:13:44 ms:388 Level: LOG INFO     Message: [PN,R,0]
Time: 2018-05-23 14:14:04 ms:389 Level: LOG ERROR    Message: XCmdEngine socket receive timeout 
Time: 2018-05-23 14:14:04 ms:389 Level: LOG INFO     Message: [9]
Time: 2018-05-23 14:59:00 ms:625 Level: LOG INFO     Message: [PN,R,0]
Time: 2018-05-23 14:59:00 ms:626 Level: LOG INFO     Message: [0,1000]
Time: 2018-05-23 14:59:00 ms:626 Level: LOG INFO     Message: [PD,R,0]
Time: 2018-05-23 14:59:00 ms:628 Level: LOG INFO     Message: [0,10]
Time: 2018-05-23 14:59:00 ms:628 Level: LOG INFO     Message: [OM,R,0]
Time: 2018-05-23 14:59:00 ms:629 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:00 ms:629 Level: LOG INFO     Message: [CT,R,0]
Time: 2018-05-23 14:59:00 ms:630 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:00 ms:630 Level: LOG INFO     Message: [DP,R,0]
Time: 2018-05-23 14:59:00 ms:632 Level: LOG INFO     Message: [0,02]
Time: 2018-05-23 14:59:00 ms:632 Level: LOG INFO     Message: [CN,R,0]
Time: 2018-05-23 14:59:00 ms:633 Level: LOG INFO     Message: [0,2010101000]
Time: 2018-05-23 14:59:00 ms:633 Level: LOG INFO     Message: [DA,R,0]
Time: 2018-05-23 14:59:00 ms:634 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:00 ms:634 Level: LOG INFO     Message: [EM,R,0]
Time: 2018-05-23 14:59:00 ms:635 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:00 ms:635 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2018-05-23 14:59:00 ms:641 Level: LOG INFO     Message: [0]
Time: 2018-05-23 14:59:00 ms:641 Level: LOG INFO     Message: [TP,W,0,2]
Time: 2018-05-23 14:59:00 ms:642 Level: LOG INFO     Message: [0]
Time: 2018-05-23 14:59:01 ms:145 Level: LOG INFO     Message: [GT,R,0]
Time: 2018-05-23 14:59:01 ms:146 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:01 ms:146 Level: LOG INFO     Message: [CT,R,0]
Time: 2018-05-23 14:59:01 ms:147 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:01 ms:147 Level: LOG INFO     Message: [OM,R,0]
Time: 2018-05-23 14:59:01 ms:149 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:01 ms:149 Level: LOG INFO     Message: [PD,R,0]
Time: 2018-05-23 14:59:01 ms:150 Level: LOG INFO     Message: [0,10]
Time: 2018-05-23 14:59:01 ms:150 Level: LOG INFO     Message: [DA,R,0]
Time: 2018-05-23 14:59:01 ms:151 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:01 ms:151 Level: LOG INFO     Message: [EM,R,0]
Time: 2018-05-23 14:59:01 ms:152 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:01 ms:152 Level: LOG INFO     Message: [DP,R,0]
Time: 2018-05-23 14:59:01 ms:153 Level: LOG INFO     Message: [0,02]
Time: 2018-05-23 14:59:01 ms:153 Level: LOG INFO     Message: [CN,R,0]
Time: 2018-05-23 14:59:01 ms:155 Level: LOG INFO     Message: [0,2010101000]
Time: 2018-05-23 14:59:04 ms:764 Level: LOG INFO     Message: [ST,R,0]
Time: 2018-05-23 14:59:04 ms:765 Level: LOG INFO     Message: [0,03E80000]
Time: 2018-05-23 14:59:04 ms:765 Level: LOG INFO     Message: [NT,R,0]
Time: 2018-05-23 14:59:04 ms:766 Level: LOG INFO     Message: [0,03E8]
Time: 2018-05-23 14:59:04 ms:766 Level: LOG INFO     Message: [LC,R,0]
Time: 2018-05-23 14:59:04 ms:767 Level: LOG INFO     Message: [0,01]
Time: 2018-05-23 14:59:04 ms:767 Level: LOG INFO     Message: [ED,R,0]
Time: 2018-05-23 14:59:04 ms:768 Level: LOG INFO     Message: [0,01]
Time: 2018-05-23 14:59:04 ms:768 Level: LOG INFO     Message: [CN,R,0]
Time: 2018-05-23 14:59:04 ms:770 Level: LOG INFO     Message: [0,2010101000]
Time: 2018-05-23 14:59:06 ms:025 Level: LOG INFO     Message: [EG,R,0]
Time: 2018-05-23 14:59:06 ms:025 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:06 ms:026 Level: LOG INFO     Message: [BS,R,0]
Time: 2018-05-23 14:59:06 ms:027 Level: LOG INFO     Message: [0,0000]
Time: 2018-05-23 14:59:06 ms:027 Level: LOG INFO     Message: [EB,R,0]
Time: 2018-05-23 14:59:06 ms:028 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:06 ms:028 Level: LOG INFO     Message: [EL,R,0]
Time: 2018-05-23 14:59:06 ms:029 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:06 ms:029 Level: LOG INFO     Message: [LM,R,0]
Time: 2018-05-23 14:59:06 ms:030 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:06 ms:030 Level: LOG INFO     Message: [TD,R,0]
Time: 2018-05-23 14:59:06 ms:031 Level: LOG INFO     Message: [0,01]
Time: 2018-05-23 14:59:06 ms:031 Level: LOG INFO     Message: [RD,R,0]
Time: 2018-05-23 14:59:06 ms:033 Level: LOG INFO     Message: [0,01]
Time: 2018-05-23 14:59:06 ms:033 Level: LOG INFO     Message: [EF,R,0]
Time: 2018-05-23 14:59:06 ms:034 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:06 ms:034 Level: LOG INFO     Message: [FM,R,0]
Time: 2018-05-23 14:59:06 ms:035 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:06 ms:035 Level: LOG INFO     Message: [FD,R,0]
Time: 2018-05-23 14:59:06 ms:036 Level: LOG INFO     Message: [0,01]
Time: 2018-05-23 14:59:06 ms:036 Level: LOG INFO     Message: [AF,R,0]
Time: 2018-05-23 14:59:06 ms:037 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:06 ms:037 Level: LOG INFO     Message: [SU,R,0]
Time: 2018-05-23 14:59:06 ms:039 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 14:59:06 ms:930 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2018-05-23 14:59:06 ms:931 Level: LOG INFO     Message: [0]
Time: 2018-05-23 14:59:07 ms:527 Level: LOG INFO     Message: [SF,W,0,1]
Time: 2018-05-23 14:59:07 ms:527 Level: LOG INFO     Message: [0]
Time: 2018-05-23 15:01:10 ms:832 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:842 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:852 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:862 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:872 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:882 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:892 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:902 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:912 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:922 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:932 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:942 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:952 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:962 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:10 ms:972 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:11 ms:020 Level: LOG WARNING  Message: Lost 1079 lines
Time: 2018-05-23 15:01:11 ms:020 Level: LOG WARNING  Message: Lost 1 lines
Time: 2018-05-23 15:01:15 ms:145 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:155 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:165 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:175 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:185 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:195 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:205 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:215 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:225 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:235 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:245 Level: LOG WARNING  Message: Packet pool is full
Time: 2018-05-23 15:01:15 ms:284 Level: LOG WARNING  Message: Lost 579 lines
Time: 2018-05-23 15:12:12 ms:702 Level: LOG INFO     Message: [PN,R,0]
Time: 2018-05-23 15:12:12 ms:704 Level: LOG INFO     Message: [0,1000]
Time: 2018-05-23 15:12:12 ms:704 Level: LOG INFO     Message: [PD,R,0]
Time: 2018-05-23 15:12:12 ms:704 Level: LOG INFO     Message: [0,10]
Time: 2018-05-23 15:12:12 ms:704 Level: LOG INFO     Message: [OM,R,0]
Time: 2018-05-23 15:12:12 ms:704 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:12 ms:704 Level: LOG INFO     Message: [CT,R,0]
Time: 2018-05-23 15:12:12 ms:705 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:12 ms:705 Level: LOG INFO     Message: [DP,R,0]
Time: 2018-05-23 15:12:12 ms:706 Level: LOG INFO     Message: [0,02]
Time: 2018-05-23 15:12:12 ms:706 Level: LOG INFO     Message: [CN,R,0]
Time: 2018-05-23 15:12:12 ms:706 Level: LOG INFO     Message: [0,2010101000]
Time: 2018-05-23 15:12:12 ms:706 Level: LOG INFO     Message: [DA,R,0]
Time: 2018-05-23 15:12:12 ms:707 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:12 ms:707 Level: LOG INFO     Message: [EM,R,0]
Time: 2018-05-23 15:12:12 ms:708 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:12 ms:708 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2018-05-23 15:12:12 ms:709 Level: LOG INFO     Message: [0]
Time: 2018-05-23 15:12:12 ms:710 Level: LOG INFO     Message: [TP,W,0,2]
Time: 2018-05-23 15:12:12 ms:710 Level: LOG INFO     Message: [0]
Time: 2018-05-23 15:12:13 ms:211 Level: LOG INFO     Message: [GT,R,0]
Time: 2018-05-23 15:12:13 ms:211 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:13 ms:211 Level: LOG INFO     Message: [CT,R,0]
Time: 2018-05-23 15:12:13 ms:212 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:13 ms:212 Level: LOG INFO     Message: [OM,R,0]
Time: 2018-05-23 15:12:13 ms:212 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:13 ms:212 Level: LOG INFO     Message: [PD,R,0]
Time: 2018-05-23 15:12:13 ms:212 Level: LOG INFO     Message: [0,10]
Time: 2018-05-23 15:12:13 ms:212 Level: LOG INFO     Message: [DA,R,0]
Time: 2018-05-23 15:12:13 ms:213 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:13 ms:213 Level: LOG INFO     Message: [EM,R,0]
Time: 2018-05-23 15:12:13 ms:213 Level: LOG INFO     Message: [0,00]
Time: 2018-05-23 15:12:13 ms:213 Level: LOG INFO     Message: [DP,R,0]
Time: 2018-05-23 15:12:13 ms:213 Level: LOG INFO     Message: [0,02]
Time: 2018-05-23 15:12:13 ms:213 Level: LOG INFO     Message: [CN,R,0]
Time: 2018-05-23 15:12:13 ms:213 Level: LOG INFO     Message: [0,2010101000]
Time: 2018-05-23 15:12:17 ms:039 Level: LOG INFO     Message: [ST,R,0]
Time: 2018-05-23 15:12:17 ms:040 Level: LOG INFO     Message: [0,03E80000]
Time: 2018-05-23 15:12:17 ms:040 Level: LOG INFO     Message: [NT,R,0]
Time: 2018-05-23 15:12:17 ms:040 Level: LOG INFO     Message: [0,03E8]
Time: 2018-05-23 15:12:17 ms:040 Level: LOG INFO     Message: [LC,R,0]
